Timestamp,SrcIP,DstIP,Proto,PPS,AI_Prob_Normal,AI_Prob_Attack,Verdict,Action,Reason
2026-01-22 20:06:53,10.0.0.5,10.0.0.6,17,94,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:54,10.0.0.5,10.0.0.6,17,103,0.70,0.30,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:06:55,10.0.0.5,10.0.0.6,17,101,0.70,0.30,WARNING,ALERT,Elevated Traffic (100 pps)
2026-01-22 20:06:57,10.0.0.5,10.0.0.6,17,105,0.70,0.30,WARNING,ALERT,Elevated Traffic (104 pps)
2026-01-22 20:06:58,10.0.0.5,10.0.0.6,17,100,0.70,0.30,WARNING,ALERT,Elevated Traffic (99 pps)
2026-01-22 20:06:59,10.0.0.5,10.0.0.6,17,93,0.70,0.30,WARNING,ALERT,Elevated Traffic (93 pps)
2026-01-22 20:07:00,10.0.0.5,10.0.0.6,17,104,0.70,0.30,WARNING,ALERT,Elevated Traffic (104 pps)
2026-01-22 20:07:01,10.0.0.5,10.0.0.6,17,96,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 20:07:02,10.0.0.5,10.0.0.6,17,96,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 20:07:03,10.0.0.5,10.0.0.6,17,104,0.70,0.30,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:07:04,10.0.0.5,10.0.0.6,17,100,0.65,0.35,WARNING,ALERT,Elevated Traffic (100 pps)
2026-01-22 20:07:05,10.0.0.5,10.0.0.6,17,96,0.65,0.35,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 20:07:06,10.0.0.5,10.0.0.6,17,107,0.60,0.40,WARNING,ALERT,Elevated Traffic (106 pps)
2026-01-22 20:07:09,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 20:07:10,10.0.0.5,10.0.0.6,17,102,0.70,0.30,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 20:07:11,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 20:07:12,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 20:07:13,10.0.0.5,10.0.0.6,17,103,0.70,0.30,WARNING,ALERT,Elevated Traffic (102 pps)
2026-01-22 20:07:14,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 20:07:15,10.0.0.5,10.0.0.6,17,93,0.70,0.30,WARNING,ALERT,Elevated Traffic (93 pps)
2026-01-22 20:07:16,10.0.0.5,10.0.0.6,17,106,0.65,0.35,WARNING,ALERT,Elevated Traffic (105 pps)
2026-01-22 20:07:17,10.0.0.5,10.0.0.6,17,99,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:07:18,10.0.0.5,10.0.0.6,17,94,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:07:19,10.0.0.5,10.0.0.6,17,104,0.70,0.30,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:07:20,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:07:21,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 20:07:22,10.0.0.5,10.0.0.6,17,103,0.70,0.30,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:07:23,10.0.0.5,10.0.0.6,17,99,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:07:24,10.0.0.5,10.0.0.6,17,93,0.70,0.30,WARNING,ALERT,Elevated Traffic (92 pps)
2026-01-22 20:07:25,10.0.0.5,10.0.0.6,17,103,0.70,0.30,WARNING,ALERT,Elevated Traffic (102 pps)
2026-01-22 20:07:26,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:07:27,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 20:07:28,10.0.0.5,10.0.0.6,17,105,0.65,0.35,WARNING,ALERT,Elevated Traffic (105 pps)
2026-01-22 20:07:29,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 20:07:30,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:07:31,10.0.0.5,10.0.0.6,17,105,0.65,0.35,WARNING,ALERT,Elevated Traffic (105 pps)
2026-01-22 20:07:32,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:07:33,10.0.0.5,10.0.0.6,17,94,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:07:34,10.0.0.5,10.0.0.6,17,103,0.70,0.30,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:07:35,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 20:07:36,10.0.0.5,10.0.0.6,17,93,0.70,0.30,WARNING,ALERT,Elevated Traffic (92 pps)
2026-01-22 20:07:37,10.0.0.5,10.0.0.6,17,106,0.65,0.35,WARNING,ALERT,Elevated Traffic (106 pps)
2026-01-22 20:07:38,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:07:39,10.0.0.5,10.0.0.6,17,92,0.70,0.30,WARNING,ALERT,Elevated Traffic (92 pps)
2026-01-22 20:07:42,10.0.0.5,10.0.0.6,17,100,0.70,0.30,WARNING,ALERT,Elevated Traffic (99 pps)
2026-01-22 20:07:43,10.0.0.5,10.0.0.6,17,96,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 20:07:44,10.0.0.5,10.0.0.6,17,102,0.70,0.30,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 20:07:45,10.0.0.5,10.0.0.6,17,99,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:07:46,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:07:47,10.0.0.5,10.0.0.6,17,103,0.70,0.30,WARNING,ALERT,Elevated Traffic (102 pps)
2026-01-22 20:07:48,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:07:49,10.0.0.5,10.0.0.6,17,103,0.70,0.30,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:07:50,10.0.0.5,10.0.0.6,17,99,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:07:51,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:07:52,10.0.0.5,10.0.0.6,17,102,0.70,0.30,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 20:07:53,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:07:54,10.0.0.5,10.0.0.6,17,99,0.70,0.30,WARNING,ALERT,Elevated Traffic (99 pps)
2026-01-22 20:07:55,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:23:11,10.0.0.1,10.0.0.2,17,790008,0.10,0.90,ATTACK,MONITOR,AI Detected (UDP Volumetric Flood)
2026-01-22 20:23:34,10.0.0.3,10.0.0.4,17,896,0.40,0.60,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 20:23:35,10.0.0.3,10.0.0.4,17,195,0.75,0.25,WARNING,MONITOR,Elevated Traffic (195 pps)
2026-01-22 20:24:02,10.0.0.9,10.0.0.10,6,1518360,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 20:24:19,10.0.0.9,10.0.0.10,6,452882,0.45,0.55,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 20:24:20,10.0.0.9,10.0.0.10,6,145797,0.45,0.55,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 20:24:32,10.0.0.13,10.0.0.14,1,166070,0.20,0.80,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 20:30:10,10.0.0.13,10.0.0.14,1,175,0.40,0.60,WARNING,MONITOR,Elevated Traffic (174 pps)
2026-01-22 20:30:10,10.0.0.14,10.0.0.13,1,102,0.65,0.35,WARNING,MONITOR,Elevated Traffic (101 pps)
2026-01-22 20:30:11,10.0.0.13,10.0.0.14,1,196280,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 20:47:22,10.0.0.13,10.0.0.14,1,209,0.40,0.60,WARNING,MONITOR,Elevated Traffic (208 pps)
2026-01-22 20:47:22,10.0.0.14,10.0.0.13,1,201,0.40,0.60,WARNING,MONITOR,Elevated Traffic (200 pps)
2026-01-22 20:52:51,10.0.0.13,10.0.0.14,1,109465,0.40,0.60,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:04:30,10.0.0.13,10.0.0.14,1,11897,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:11:44,10.0.0.13,10.0.0.14,1,94943,0.40,0.60,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:14:28,10.0.0.14,10.0.0.13,1,193218,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:15:30,10.0.0.13,10.0.0.14,1,276371,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,1073560,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,926620,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,939970,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,921640,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,883420,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,683820,0.05,0.95,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,1066270,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,1059040,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,914560,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,932070,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,921640,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,883420,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:40,10.0.0.13,10.0.0.14,1,683840,0.05,0.95,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,955860,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,937300,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,891920,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,705460,0.05,0.95,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,12910,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,15440,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,16390,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,936910,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,950580,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,932020,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,886860,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,700510,0.05,0.95,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,8510,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,7690,0.15,0.85,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,8230,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,2674,0.05,0.95,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:43,10.0.0.13,10.0.0.14,1,2897,0.05,0.95,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:44,10.0.0.13,10.0.0.14,1,1648,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:44,10.0.0.13,10.0.0.14,1,1648,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:45,10.0.0.13,10.0.0.14,1,1403,0.35,0.65,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:45,10.0.0.13,10.0.0.14,1,1390,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:46,10.0.0.13,10.0.0.14,1,1509,0.40,0.60,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:46,10.0.0.13,10.0.0.14,1,1511,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:47,10.0.0.13,10.0.0.14,1,1122,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:47,10.0.0.13,10.0.0.14,1,1113,0.40,0.60,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:49,10.0.0.13,10.0.0.14,1,728,0.50,0.50,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:49,10.0.0.13,10.0.0.14,1,725,0.35,0.65,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:50,10.0.0.13,10.0.0.14,1,1330,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:50,10.0.0.13,10.0.0.14,1,1320,0.40,0.60,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:51,10.0.0.13,10.0.0.14,1,1429,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:51,10.0.0.13,10.0.0.14,1,1419,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:52,10.0.0.13,10.0.0.14,1,1460,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:52,10.0.0.13,10.0.0.14,1,1449,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:53,10.0.0.13,10.0.0.14,1,927260,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:53,10.0.0.13,10.0.0.14,1,940050,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:53,10.0.0.13,10.0.0.14,1,932090,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:53,10.0.0.13,10.0.0.14,1,888540,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:53,10.0.0.13,10.0.0.14,1,688770,0.10,0.90,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:53,10.0.0.13,10.0.0.14,1,4120,0.05,0.95,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:53,10.0.0.13,10.0.0.14,1,998,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:53,10.0.0.13,10.0.0.14,1,991,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:27:58,10.0.0.13,10.0.0.14,1,39390,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:58,10.0.0.13,10.0.0.14,1,1051670,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:58,10.0.0.13,10.0.0.14,1,462266,0.05,0.95,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:58,10.0.0.13,10.0.0.14,1,934690,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:58,10.0.0.13,10.0.0.14,1,403793,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:58,10.0.0.13,10.0.0.14,1,277267,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:58,10.0.0.13,10.0.0.14,1,1053010,0.00,1.00,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:58,10.0.0.13,10.0.0.14,1,1819230,0.05,0.95,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:27:59,10.0.0.13,10.0.0.14,1,197452,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:00,10.0.0.13,10.0.0.14,1,246475,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:01,10.0.0.13,10.0.0.14,1,245342,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:02,10.0.0.13,10.0.0.14,1,270317,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:03,10.0.0.13,10.0.0.14,1,243788,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:04,10.0.0.13,10.0.0.14,1,216348,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:05,10.0.0.13,10.0.0.14,1,245266,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:06,10.0.0.13,10.0.0.14,1,238061,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:07,10.0.0.13,10.0.0.14,1,234712,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:08,10.0.0.13,10.0.0.14,1,238497,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:09,10.0.0.13,10.0.0.14,1,275120,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:10,10.0.0.13,10.0.0.14,1,261478,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:11,10.0.0.13,10.0.0.14,1,239782,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:12,10.0.0.13,10.0.0.14,1,253228,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:13,10.0.0.13,10.0.0.14,1,253274,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:14,10.0.0.13,10.0.0.14,1,233730,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:15,10.0.0.13,10.0.0.14,1,228923,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:16,10.0.0.13,10.0.0.14,1,205920,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:17,10.0.0.13,10.0.0.14,1,204507,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:18,10.0.0.13,10.0.0.14,1,229587,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:19,10.0.0.13,10.0.0.14,1,233763,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:20,10.0.0.13,10.0.0.14,1,214338,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:22,10.0.0.13,10.0.0.14,1,117728,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:23,10.0.0.13,10.0.0.14,1,236077,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:24,10.0.0.13,10.0.0.14,1,214093,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:25,10.0.0.13,10.0.0.14,1,208080,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:26,10.0.0.13,10.0.0.14,1,234297,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:27,10.0.0.13,10.0.0.14,1,233840,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:28,10.0.0.13,10.0.0.14,1,225140,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:29,10.0.0.13,10.0.0.14,1,238788,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:30,10.0.0.13,10.0.0.14,1,185781,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:28:31,10.0.0.13,10.0.0.14,1,203964,0.20,0.80,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:28:32,10.0.0.13,10.0.0.14,1,244500,0.20,0.80,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:28:33,10.0.0.13,10.0.0.14,1,219415,0.20,0.80,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:28:34,10.0.0.13,10.0.0.14,1,213407,0.20,0.80,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:28:35,10.0.0.13,10.0.0.14,1,239230,0.20,0.80,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:28:36,10.0.0.13,10.0.0.14,1,216816,0.20,0.80,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:28:37,10.0.0.13,10.0.0.14,1,211994,0.20,0.80,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:28:38,10.0.0.13,10.0.0.14,1,237368,0.20,0.80,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:28:39,10.0.0.13,10.0.0.14,1,236443,0.20,0.80,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:28:40,10.0.0.13,10.0.0.14,1,232919,0.20,0.80,ATTACK,MONITOR,AI Detected (ICMP Echo Flood)
2026-01-22 21:38:17,10.0.0.13,10.0.0.14,1,221296,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:38:59,10.0.0.10,10.0.0.14,1,59,0.70,0.30,WARNING,MONITOR,Elevated Traffic (58 pps)
2026-01-22 21:38:59,10.0.0.10,10.0.0.14,1,90,0.70,0.30,WARNING,MONITOR,Elevated Traffic (90 pps)
2026-01-22 21:39:00,10.0.0.10,10.0.0.14,1,202087,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:01,10.0.0.10,10.0.0.14,1,333946,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:01,10.0.0.10,10.0.0.14,1,420311,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:03,10.0.0.10,10.0.0.14,1,390038,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:04,10.0.0.10,10.0.0.14,1,418390,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:05,10.0.0.10,10.0.0.14,1,414252,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:05,10.0.0.10,10.0.0.14,1,434409,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:07,10.0.0.10,10.0.0.14,1,394378,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:08,10.0.0.10,10.0.0.14,1,418985,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:08,10.0.0.10,10.0.0.14,1,435285,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:10,10.0.0.10,10.0.0.14,1,384355,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:11,10.0.0.10,10.0.0.14,1,391532,0.25,0.75,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:12,10.0.0.10,10.0.0.14,1,411472,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:12,10.0.0.10,10.0.0.14,1,434308,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:14,10.0.0.10,10.0.0.14,1,351540,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:15,10.0.0.10,10.0.0.14,1,330799,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:16,10.0.0.10,10.0.0.14,1,352237,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:17,10.0.0.10,10.0.0.14,1,361380,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:18,10.0.0.10,10.0.0.14,1,331851,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:19,10.0.0.10,10.0.0.14,1,377748,0.30,0.70,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:20,10.0.0.10,10.0.0.14,1,394523,0.40,0.60,ATTACK,MONITOR,Volumetric Flood > 500pps
2026-01-22 21:39:21,10.0.0.10,10.0.0.14,1,428233,0.40,0.60,ATTACK,MONITOR,Volumetric Flood > 500pps
